round,isAdapt,beta,value
3,true,0.1,36.400007745354436
3,true,0.11,36.86613894359937
3,true,0.12,37.2501369100628
3,true,0.13,37.83906259911947
3,true,0.14,38.186329826318676
3,true,0.15,38.61096367924811
3,true,0.16,39.12228874875249
3,true,0.17,39.70465362318581
3,true,0.18,39.95350497371857
3,true,0.19,40.13855699322259
3,true,0.2,40.485750184611604
3,true,0.21,40.645780713435684
3,true,0.22,40.71073924991844
3,true,0.23,40.97571717875847
3,true,0.24,41.28459414263351
3,true,0.25,41.529817189380275
3,true,0.26,41.92242834562643
3,true,0.27,42.077379511344255
3,true,0.28,42.09177894714517
3,true,0.29,42.16716462592718
3,true,0.3,42.294457678270575
3,true,0.31,42.451994437555335
3,true,0.32,42.556118511487014
3,true,0.33,42.823370377541025
3,true,0.34,43.03344830178693
3,true,0.35,43.194113477093175
3,true,0.36,43.34263397378958
3,true,0.37,43.44374493711131
3,true,0.38,43.48421346353281
3,true,0.39,43.69633611520596
3,true,0.4,43.912977352513046
3,true,0.41,44.05951512715028
3,true,0.42,44.17473483274927
3,true,0.43,44.28929146902527
3,true,0.44,44.43389505501227
3,true,0.45,44.59872610296078
3,true,0.46,44.74435600897867
3,true,0.47,44.86544938948491
3,true,0.48,44.96254395190715
3,true,0.49,45.06532154222768
3,true,0.5,45.20309218863673
3,true,0.51,45.36441710423661
3,true,0.52,45.5224783386774
3,true,0.53,45.65042953654288
3,true,0.54,45.72013152612978
3,true,0.55,45.74590522550993
3,true,0.56,45.7786242617046
3,true,0.57,45.863563433574974
3,true,0.58,45.98885813344552
3,true,0.59,46.114318177045845
3,true,0.6,46.199648823387676
3,true,0.61,46.258145733819205
3,true,0.62,46.35775067731276
3,true,0.63,46.46778978608064
3,true,0.64,46.55086478131396
3,true,0.65,46.6212846407288
3,true,0.66,46.68514043867792
3,true,0.67,46.74808654814741
3,true,0.68,46.815777342123376
3,true,0.69,46.89375524268705
3,true,0.7,46.98141651685581
3,true,0.71,47.07536580282456
3,true,0.72,47.17370590404393
3,true,0.73,47.2745396239646
3,true,0.74,47.37596976603724
3,true,0.75,47.47609913371249
3,true,0.76,47.57303053044101
3,true,0.77,47.66486675967346
3,true,0.78,47.749710624860505
3,true,0.79,47.816825770816315
3,true,0.8,47.8723748119956
3,true,0.81,47.94722587895514
3,true,0.82,48.06869454853157
3,true,0.83,48.1931436080566
3,true,0.84,48.28795194581754
3,true,0.85,48.374978520912435
3,true,0.86,48.455526735917225
3,true,0.87,48.53085701881926
3,true,0.88,48.60222979760593
3,true,0.89,48.670905500264595
3,true,0.9,48.73814455478262
3,true,0.91,48.805207389147384
3,true,0.92,48.873354431346264
3,true,0.93,48.94215852042278
3,true,0.94,49.00586570633828
3,true,0.95,49.06803619570777
3,true,0.96,49.133512397170634
3,true,0.97,49.20695460553461
3,true,0.98,49.28855249940376
3,true,0.99,49.37399978212601
4,true,0.01,19.936350855194114
4,true,0.02,25.80323007433976
4,true,0.03,28.967801736327978
4,true,0.04,31.18678969529209
4,true,0.05,33.15408917071346
4,true,0.06,34.3271772273825
4,true,0.07,35.59628921261722
4,true,0.08,36.29923951493242
4,true,0.09,37.21519023160573
4,true,0.1,37.89656029549991
4,true,0.11,38.520617524545536
4,true,0.12,39.08252395980237
4,true,0.13,39.66922998317605
4,true,0.14,40.049117703942706
4,true,0.15,40.35595740061486
4,true,0.16,40.773645286776826
4,true,0.17,41.124576953410426
4,true,0.18,41.44735965696158
4,true,0.19,41.687905420278206
4,true,0.2,42.054489136406794
4,true,0.21,42.34605637794215
4,true,0.22,42.594307589074354
4,true,0.23,42.789777910343176
4,true,0.24,43.007902742388076
4,true,0.25,43.32494264551905
4,true,0.26,43.58845237232161
4,true,0.27,43.74826870069518
4,true,0.28,43.87368455233573
4,true,0.29,44.01407623638132
4,true,0.3,44.17683277231313
4,true,0.31,44.35315097660507
4,true,0.32,44.550335661948424
4,true,0.33,44.76989295777097
4,true,0.34,45.036225808393425
4,true,0.35,45.246624472242374
4,true,0.36,45.35285084021807
4,true,0.37,45.42499849708336
4,true,0.38,45.52821050548303
4,true,0.39,45.705095864133526
4,true,0.4,45.88952742900824
4,true,0.41,46.0688389724344
4,true,0.42,46.25023211268197
4,true,0.43,46.44485025480291
4,true,0.44,46.623809307882404
4,true,0.45,46.7495622820043
4,true,0.46,46.83653195149819
4,true,0.47,46.927589917669614
4,true,0.48,47.01484031544808
4,true,0.49,47.11117885601531
4,true,0.5,47.23847572864367
4,true,0.51,47.40544155889625
4,true,0.52,47.564894124893485
4,true,0.53,47.713947856177825
4,true,0.54,47.85922578315457
4,true,0.55,47.9987580338952
4,true,0.56,48.1305747364712
4,true,0.57,48.252108598729414
4,true,0.58,48.36059877231824
4,true,0.59,48.45830030293191
4,true,0.6,48.54492946613025
4,true,0.61,48.6197586690703
4,true,0.62,48.691983024044475
4,true,0.63,48.771142784242485
4,true,0.64,48.861495482672524
4,true,0.65,48.957964443913816
4,true,0.66,49.05684009501567
4,true,0.67,49.1544177968187
4,true,0.68,49.24689794773247
4,true,0.69,49.329699113653106
4,true,0.7,49.408939914768794
4,true,0.71,49.49435510465321
4,true,0.72,49.59677906006765
4,true,0.73,49.72478575439441
4,true,0.74,49.85584339573586
4,true,0.75,49.962374642390806
4,true,0.76,50.03284669419348
4,true,0.77,50.083489366904956
4,true,0.78,50.13161767482157
4,true,0.79,50.19415528588665
4,true,0.8,50.273767342903305
4,true,0.81,50.35781464809555
4,true,0.82,50.43327333622865
4,true,0.83,50.488243351331285
4,true,0.84,50.52464450848117
4,true,0.85,50.55248034790732
4,true,0.86,50.58172425448963
4,true,0.87,50.61329266027507
4,true,0.88,50.64143286932054
4,true,0.89,50.67154597133641
4,true,0.9,50.709129087334446
4,true,0.91,50.759661366561495
4,true,0.92,50.825370768278745
4,true,0.93,50.902062621814146
4,true,0.94,50.984853710556244
4,true,0.95,51.068860817893544
4,true,0.96,51.149241389376996
4,true,0.97,51.22712335840934
4,true,0.98,51.305231561668265
4,true,0.99,51.38342756749075
5,true,0.01,21.944441203662205
5,true,0.02,26.44527530306996
5,true,0.03,29.459904038383637
5,true,0.04,31.443122169981812
5,true,0.05,33.07853630157936
5,true,0.06,34.524052110653365
5,true,0.07,35.6851601306516
5,true,0.08,36.405962924656215
5,true,0.09,37.2685160773807
5,true,0.1,38.08617665313425
5,true,0.11,38.67124344578191
5,true,0.12,39.164171326137605
5,true,0.13,39.727970925876
5,true,0.14,40.26279913620371
5,true,0.15,40.68665177138301
5,true,0.16,41.07667659103193
5,true,0.17,41.45890621622958
5,true,0.18,41.85427197518516
5,true,0.19,42.276689211239
5,true,0.2,42.66534201620547
5,true,0.21,42.89686071259088
5,true,0.22,43.10763868040805
5,true,0.23,43.37468154539313
5,true,0.24,43.71524361648204
5,true,0.25,44.01836635529004
5,true,0.26,44.247773790854566
5,true,0.27,44.47384464703954
5,true,0.28,44.69000253302735
5,true,0.29,44.88601292802009
5,true,0.3,45.08617464305541
5,true,0.31,45.327904507247034
5,true,0.32,45.58479210550339
5,true,0.33,45.82738862431813
5,true,0.34,46.02484483976167
5,true,0.35,46.17697485581999
5,true,0.36,46.319913150520975
5,true,0.37,46.45561623447895
5,true,0.38,46.599989850951154
5,true,0.39,46.767299537047585
5,true,0.4,46.957992872327324
5,true,0.41,47.18106606625554
5,true,0.42,47.407837359380544
5,true,0.43,47.54524409337904
5,true,0.44,47.64943210757446
5,true,0.45,47.78145070573292
5,true,0.46,47.920787998428246
5,true,0.47,48.06182550070331
5,true,0.48,48.20021902098325
5,true,0.49,48.338866178960785
5,true,0.5,48.47553712642065
5,true,0.51,48.604874124637256
5,true,0.52,48.72579133452392
5,true,0.53,48.8668020590154
5,true,0.54,49.039808761410995
5,true,0.55,49.19965052685016
5,true,0.56,49.31180045107363
5,true,0.57,49.40046002333466
5,true,0.58,49.498320727435825
5,true,0.59,49.61593661856699
5,true,0.6,49.74136271703296
5,true,0.61,49.86817312110441
5,true,0.62,49.98994192905195
5,true,0.63,50.106181289471934
5,true,0.64,50.2202919796088
5,true,0.65,50.32842791730491
5,true,0.66,50.42658692309565
5,true,0.67,50.50720286221457
5,true,0.68,50.57739593106062
5,true,0.69,50.65114190103553
5,true,0.7,50.74264480000313
5,true,0.71,50.86112223258078
5,true,0.72,50.987866269573594
5,true,0.73,51.09835822061468
5,true,0.74,51.17906561069862
5,true,0.75,51.24230479241534
5,true,0.76,51.29962609311332
5,true,0.77,51.36250394303931
5,true,0.78,51.4319573542487
5,true,0.79,51.50292603900692
5,true,0.8,51.574772110991105
5,true,0.81,51.64685768387841
5,true,0.82,51.71855167176242
5,true,0.83,51.789965892380614
5,true,0.84,51.861421415343614
5,true,0.85,51.932922018628474
5,true,0.86,52.00447148021216
5,true,0.87,52.07607357807174
5,true,0.88,52.14773209018423
5,true,0.89,52.21945079452665
5,true,0.9,52.29123346907602
5,true,0.91,52.36308389180936
5,true,0.92,52.43653599571092
5,true,0.93,52.51250069877506
5,true,0.94,52.58725717630382
5,true,0.95,52.65698295914339
5,true,0.96,52.71796563393343
5,true,0.97,52.76983527468383
5,true,0.98,52.816071019736654
5,true,0.99,52.860363441631705
6,true,0.01,2.368306154198507
6,true,0.02,2.7375608308526305
6,true,0.03,3.0830557434239716
6,true,0.04,3.54085288364188
6,true,0.05,4.0598756707440735
6,true,0.06,4.385037675260505
6,true,0.07,4.707095516743911
6,true,0.08,4.937027463570669
6,true,0.09,5.064273268308706
6,true,0.1,5.222400420962163
6,true,0.11,5.415444025639016
6,true,0.12,5.5160528365879795
6,true,0.13,5.638864541903613
6,true,0.14,5.736026316925929
6,true,0.15,5.821139112783701
6,true,0.16,5.922667561658873
6,true,0.17,6.027616416617042
6,true,0.18,6.111120884105325
6,true,0.19,6.213443605462846
6,true,0.2,6.306140429851074
6,true,0.21,6.365372172375271
6,true,0.22,6.431772839854366
6,true,0.23,6.510972806758277
6,true,0.24,6.604343310500578
6,true,0.25,6.679646803829835
6,true,0.26,6.747881738312589
6,true,0.27,6.823655497460239
6,true,0.28,6.910952017166942
6,true,0.29,6.97887291760578
6,true,0.3,7.039787501618916
6,true,0.31,7.117055684627823
6,true,0.32,7.180838703850204
6,true,0.33,7.2334622790442396
6,true,0.34,7.302327025186542
6,true,0.35,7.364912559967113
6,true,0.36,7.4060617243814555
6,true,0.37,7.442683434497221
6,true,0.38,7.494307522844111
6,true,0.39,7.557515400528026
6,true,0.4,7.611839117708927
6,true,0.41,7.656604473328067
6,true,0.42,7.705270534453165
6,true,0.43,7.7545815811486944
6,true,0.44,7.799116912279633
6,true,0.45,7.83989469448089
6,true,0.46,7.8814963294071685
6,true,0.47,7.926481224196699
6,true,0.48,7.973271868063043
6,true,0.49,8.021344012323537
6,true,0.5,8.071355825681476
6,true,0.51,8.121344130636519
6,true,0.52,8.169937959493604
6,true,0.53,8.217601753949051
6,true,0.54,8.259399933000848
6,true,0.55,8.290541034117801
6,true,0.56,8.321248496380635
6,true,0.57,8.364623210309919
6,true,0.58,8.419835098931763
6,true,0.59,8.477553706462626
6,true,0.6,8.528575766264384
6,true,0.61,8.570429405142237
6,true,0.62,8.61022529814522
6,true,0.63,8.65546675098258
6,true,0.64,8.707452454919693
6,true,0.65,8.76089356774234
6,true,0.66,8.81027817919814
6,true,0.67,8.854811459332895
6,true,0.68,8.896811635994645
6,true,0.69,8.936599106953322
6,true,0.7,8.974494269978853
6,true,0.71,9.009233048405964
6,true,0.72,9.039498229596871
6,true,0.73,9.07138619003401
6,true,0.74,9.109447159505551
6,true,0.75,9.150173647560552
6,true,0.76,9.193095237072262
6,true,0.77,9.238262139095081
6,true,0.78,9.285724564683399
6,true,0.79,9.335619567236021
6,true,0.8,9.389622957963653
6,true,0.81,9.446921174570718
6,true,0.82,9.505595690686622
6,true,0.83,9.563727979940762
6,true,0.84,9.61922709762143
6,true,0.85,9.66902672121115
6,true,0.86,9.716343961581849
6,true,0.87,9.766083523543845
6,true,0.88,9.823150111907443
6,true,0.89,9.89184041314301
6,true,0.9,9.9678863008277
6,true,0.91,10.050951234879854
6,true,0.92,10.143146881409997
6,true,0.93,10.24658490652867
6,true,0.94,10.363502356752871
6,true,0.95,10.494629494361961
6,true,0.96,10.636560594930117
6,true,0.97,10.785488820172173
6,true,0.98,10.937607331802958
6,true,0.99,11.0891092915373
7,true,0.01,2.393313957389694
7,true,0.02,2.851441142503153
7,true,0.03,3.2135327990463356
7,true,0.04,3.539101636899474
7,true,0.05,3.864425614781157
7,true,0.06,4.134267104076538
7,true,0.07,4.400691363521797
7,true,0.08,4.661841944009637
7,true,0.09,4.849901111955147
7,true,0.1,5.0557777372441866
7,true,0.11,5.285930882728208
7,true,0.12,5.506202844026221
7,true,0.13,5.70509206072398
7,true,0.14,5.896998124744293
7,true,0.15,6.068969836629582
7,true,0.16,6.2550795834713435
7,true,0.17,6.435674597108953
7,true,0.18,6.607203341022952
7,true,0.19,6.778199003556101
7,true,0.2,6.931301730609636
7,true,0.21,7.093181894494061
7,true,0.22,7.257517863342656
7,true,0.23,7.403742120937773
7,true,0.24,7.561622655047399
7,true,0.25,7.703141040943986
7,true,0.26,7.847340188415259
7,true,0.27,7.987603641426137
7,true,0.28,8.115741194967303
7,true,0.29,8.25463133241422
7,true,0.3,8.375398182877106
7,true,0.31,8.485012976052415
7,true,0.32,8.610790021978543
7,true,0.33,8.73009539873581
7,true,0.34,8.82014328467056
7,true,0.35,8.936967694369915
7,true,0.36,9.052243213135718
7,true,0.37,9.15188991989221
7,true,0.38,9.253981796354697
7,true,0.39,9.349104200914637
7,true,0.4,9.422325055167654
7,true,0.41,9.514816304709914
7,true,0.42,9.610485533931081
7,true,0.43,9.701569408283333
7,true,0.44,9.79010221947404
7,true,0.45,9.876327574407599
7,true,0.46,9.96059392371493
7,true,0.47,10.04112765004249
7,true,0.48,10.115430556055783
7,true,0.49,10.191721970443364
7,true,0.5,10.270945466235968
7,true,0.51,10.353866405628798
7,true,0.52,10.43708120374059
7,true,0.53,10.520071620380941
7,true,0.54,10.604689811665033
7,true,0.55,10.68780458457714
7,true,0.56,10.763924494987815
7,true,0.57,10.835927017829267
7,true,0.58,10.905172023828378
7,true,0.59,10.983817149355477
7,true,0.6,11.071030818797341
7,true,0.61,11.159002929045089
7,true,0.62,11.235796189993277
7,true,0.63,11.295937794942281
7,true,0.64,11.367799102007533
7,true,0.65,11.446900706346188
7,true,0.66,11.526828451984109
7,true,0.67,11.603452006159507
7,true,0.68,11.678456860864593
7,true,0.69,11.754461428874972
7,true,0.7,11.831893731215319
7,true,0.71,11.91286060159521
7,true,0.72,11.994526893653655
7,true,0.73,12.07178732018612
7,true,0.74,12.147067472640373
7,true,0.75,12.231589452275253
7,true,0.76,12.322142062247547
7,true,0.77,12.407070640738565
7,true,0.78,12.48612888055898
7,true,0.79,12.556708033574475
7,true,0.8,12.625546272356253
7,true,0.81,12.696388017296005
7,true,0.82,12.772518593014345
7,true,0.83,12.85447592382433
7,true,0.84,12.926716811855076
7,true,0.85,12.991737689543644
7,true,0.86,13.052428485637893
7,true,0.87,13.123155303953666
7,true,0.88,13.199512444758236
7,true,0.89,13.27683414992618
7,true,0.9,13.350080374207927
7,true,0.91,13.417862795451025
7,true,0.92,13.477062052611412
7,true,0.93,13.541057234229733
7,true,0.94,13.616431446781007
7,true,0.95,13.701874748110653
7,true,0.96,13.799077568489738
7,true,0.97,13.884253406044092
7,true,0.98,13.989410787324516
7,true,0.99,14.169680262551367
8,true,0.01,2.078633661150988
8,true,0.02,2.487779374590325
8,true,0.03,2.7819413165877545
8,true,0.04,3.030984038184134
8,true,0.05,3.261103850606586
8,true,0.06,3.4649073021736037
8,true,0.07,3.670183743119441
8,true,0.08,3.8658704237221193
8,true,0.09,4.076494992209879
8,true,0.1,4.256569590111817
8,true,0.11,4.438235034844154
8,true,0.12,4.611565129612006
8,true,0.13,4.762640584828629
8,true,0.14,4.9234382680755235
8,true,0.15,5.067754861609835
8,true,0.16,5.209774314980731
8,true,0.17,5.351654946060341
8,true,0.18,5.495985836794683
8,true,0.19,5.629486005915618
8,true,0.2,5.773791885803294
8,true,0.21,5.906870608605316
8,true,0.22,6.0321216400301285
8,true,0.23,6.1493769529540625
8,true,0.24,6.269220841306711
8,true,0.25,6.390588743994504
8,true,0.26,6.522604650962102
8,true,0.27,6.647810365316618
8,true,0.28,6.774507445228684
8,true,0.29,6.889000827758258
8,true,0.3,6.9935045615172635
8,true,0.31,7.098208843347853
8,true,0.32,7.1976922815829125
8,true,0.33,7.295539140673243
8,true,0.34,7.390330570219859
8,true,0.35,7.4851206754537865
8,true,0.36,7.583594099064367
8,true,0.37,7.679213859299132
8,true,0.38,7.7697060654737085
8,true,0.39,7.870121830801283
8,true,0.4,7.961342963005533
8,true,0.41,8.052682608337651
8,true,0.42,8.148318997342338
8,true,0.43,8.241052696439398
8,true,0.44,8.32647128532376
8,true,0.45,8.408141378301204
8,true,0.46,8.488078405270347
8,true,0.47,8.561025035355103
8,true,0.48,8.663747461501854
8,true,0.49,8.75652278199524
8,true,0.5,8.835742959765351
8,true,0.51,8.911719650967084
8,true,0.52,8.998710035041242
8,true,0.53,9.075322484543962
8,true,0.54,9.140954275954874
8,true,0.55,9.206046346191672
8,true,0.56,9.278978813534671
8,true,0.57,9.357094316080765
8,true,0.58,9.428872569189755
8,true,0.59,9.494853197502595
8,true,0.6,9.574289449758096
8,true,0.61,9.66207247768976
8,true,0.62,9.745429283386521
8,true,0.63,9.824078216427184
8,true,0.64,9.89136778860363
8,true,0.65,9.95618925110833
8,true,0.66,10.024643230696471
8,true,0.67,10.095573384527286
8,true,0.68,10.157093223846982
8,true,0.69,10.218967626315543
8,true,0.7,10.28481464985495
8,true,0.71,10.351072932029917
8,true,0.72,10.406147684406324
8,true,0.73,10.468179296564196
8,true,0.74,10.536148345542593
8,true,0.75,10.604504322113591
8,true,0.76,10.66841204550809
8,true,0.77,10.730482995734931
