isAdapt,round,chain,value
true,4,110,0.7794409526804337
true,4,111,0.8422287441255563
true,4,112,0.7913676821170219
true,4,113,0.7912214253100737
true,4,114,0.8091144616848686
true,4,115,0.4586656285577267
true,4,116,0.7363207644572004
true,4,117,0.7182390079895637
true,4,118,0.6353908895300421
true,4,119,0.7805090881865965
true,4,120,0.5171159914846298
true,4,121,0.6375991749983348
true,4,122,0.8736751483531404
true,4,123,0.7419218683455258
true,4,124,0.6705983177965655
true,4,125,0.6991824661011107
true,4,126,0.6391007795225983
true,4,127,0.6198178508907064
true,4,128,0.5057385420329241
true,4,129,0.6403161823621848
true,4,130,0.767970444148205
true,4,131,0.42025675224883086
true,4,132,0.6431318272423088
true,4,133,0.5943985961729892
true,4,134,0.6501392475992662
true,4,135,0.5437032834035781
true,4,136,0.6474275960927395
true,4,137,0.733836853306602
true,4,138,0.513201918844902
true,4,139,0.534102746888533
true,4,140,0.7176539509450335
true,4,141,0.5240706325107054
true,4,142,0.4900088575226032
true,4,143,0.6770088299026185
true,4,144,0.7063486234327883
true,4,145,0.22914125461794554
true,4,146,0.3324000496654965
true,4,147,0.212881460533595
true,4,148,0.005159354570776092
true,5,0,0.8948898404484413
true,5,1,0.9320070639146939
true,5,2,0.14414567357299565
true,5,3,0.6260696415244482
true,5,4,0.613779138857481
true,5,5,0.6943600023373865
true,5,6,0.7118158087729264
true,5,7,0.3502096907443642
true,5,8,0.5684002014207183
true,5,9,0.6412493154150374
true,5,10,0.7213509491028269
true,5,11,0.4501085720626623
true,5,12,0.5307058117711513
true,5,13,0.6270471383859472
true,5,14,0.4915701068332639
true,5,15,0.5605481476547755
true,5,16,0.7154317952689895
true,5,17,0.7893678195451936
true,5,18,0.6386926371247283
true,5,19,0.6373562227029177
true,5,20,0.7041348374188483
true,5,21,0.5435430182548561
true,5,22,0.5332547833799558
true,5,23,0.6629629259950196
true,5,24,0.6509105617216168
true,5,25,0.7470030302402612
true,5,26,0.5234245206064257
true,5,27,0.5985680528316718
true,5,28,0.6444192354650454
true,5,29,0.7003240139584528
true,5,30,0.6034759018533538
true,5,31,0.49690490036749374
true,5,32,0.5135628326496515
true,5,33,0.6618108520279293
true,5,34,0.6959526838205979
true,5,35,0.6197980602212317
true,5,36,0.5738248397203419
true,5,37,0.6856757385353172
true,5,38,0.7332885360185103
true,5,39,0.5253454390838179
true,5,40,0.7876361653018433
true,5,41,0.6265999280214415
true,5,42,0.613238400914955
true,5,43,0.6645069777967414
true,5,44,0.7548460636929584
true,5,45,0.6995706536378801
true,5,46,0.5757377536029024
true,5,47,0.6857100892326848
true,5,48,0.732455561704794
true,5,49,0.7776312767088618
true,5,50,0.7447696941043979
true,5,51,0.40335430856879684
true,5,52,0.5480982365498396
true,5,53,0.5716677852143074
true,5,54,0.6174566538204997
true,5,55,0.5717075017476383
true,5,56,0.602160951224501
true,5,57,0.7127255394156744
true,5,58,0.7045417532610618
true,5,59,0.6423196255803597
true,5,60,0.6294282947361224
true,5,61,0.5741548752588317
true,5,62,0.586520688874654
true,5,63,0.6586989806827686
true,5,64,0.4885910779003025
true,5,65,0.6725203372895897
true,5,66,0.7318432521753028
true,5,67,0.616248691504277
true,5,68,0.6564342487247472
true,5,69,0.7539813024961234
true,5,70,0.658493740579415
true,5,71,0.5481576019075648
true,5,72,0.7931750679284173
true,5,73,0.808647211757059
true,5,74,0.5360213992860339
true,5,75,0.6608565599514756
true,5,76,0.5483270965063107
true,5,77,0.5609115272462755
true,5,78,0.6421523908903778
true,5,79,0.5696721843742216
true,5,80,0.6825768378608813
true,5,81,0.5889781005455151
true,5,82,0.6232467564685572
true,5,83,0.6964203623317639
true,5,84,0.6205530313029125
true,5,85,0.721619147578633
true,5,86,0.6348643655491972
true,5,87,0.743568175210394
true,5,88,0.7515963673290129
true,5,89,0.6689461241222145
true,5,90,0.5946366375093928
true,5,91,0.7143661511856793
true,5,92,0.6996302125266609
true,5,93,0.6634910639297268
true,5,94,0.6607327700459601
true,5,95,0.6722022393911193
true,5,96,0.5071486345081644
true,5,97,0.6148755168017664
true,5,98,0.5962791034864595
true,5,99,0.5876382454342421
true,5,100,0.6999604498714261
true,5,101,0.6945390112117611
true,5,102,0.5389565576758271
true,5,103,0.6585045183493402
true,5,104,0.6147604820485799
true,5,105,0.6256230896061064
true,5,106,0.693002232339526
true,5,107,0.6938820133783028
true,5,108,0.5938891388966934
true,5,109,0.4796869662062922
true,5,110,0.6689155636830031
true,5,111,0.5957525824185816
true,5,112,0.7223733537155097
true,5,113,0.6245868199595708
true,5,114,0.6073373630478057
true,5,115,0.5958052237677095
true,5,116,0.5904684621016022
true,5,117,0.6943810540704228
true,5,118,0.43124958032927146
true,5,119,0.5730061482201024
true,5,120,0.5871380824376553
true,5,121,0.6533572743730576
true,5,122,0.6659673860087971
true,5,123,0.7637528444421382
true,5,124,0.7015315884602431
true,5,125,0.6540255120054452
true,5,126,0.7103132335420029
true,5,127,0.4034497570946672
true,5,128,0.48386572588256255
true,5,129,0.5125347365145633
true,5,130,0.5714662090223398
true,5,131,0.613050060757511
true,5,132,0.48782952208342684
true,5,133,0.7050332678095775
true,5,134,0.6817304475701161
true,5,135,0.5670623374178846
true,5,136,0.794788003817427
