"","model","chain","nChains","objectiveType","antithetics","dim","essn","mean","sd","snr"
"5428","ConjugateNormal",2,16,"SKL","IS",0,1,-0.0161520752626442,0.00400530698532178,4.0326684875433
"5429","ConjugateNormal",2,16,"SKL","MCMC",-1,0.5,0.00873187268768501,0.0110629194224034,0.789291899749552
"5430","ConjugateNormal",2,16,"SKL","MCMC",-1,1,0.00873187268768501,0.0110629194224034,0.789291899749552
"5431","ConjugateNormal",2,16,"SKL","MCMC",0,0.5,-0.0174198499569014,0.0119015325001617,1.46366444461373
"5432","ConjugateNormal",2,16,"SKL","MCMC",0,1,-0.0174198499569014,0.0119015325001617,1.46366444461373
"5433","ConjugateNormal",2,16,"SKL","OFF",-1,0.5,0.00768106356972884,0.033034505870259,0.232516375449833
"5434","ConjugateNormal",2,16,"SKL","OFF",-1,1,0.00768106356972884,0.033034505870259,0.232516375449833
"5435","ConjugateNormal",2,16,"SKL","OFF",0,0.5,-0.0171668295950213,0.0353356855282714,0.485821325902576
"5436","ConjugateNormal",2,16,"SKL","OFF",0,1,-0.0171668295950213,0.0353356855282714,0.485821325902576
"5437","ConjugateNormal",2,32,"ApproxRejection","IS",-1,0.5,0.0254182405019793,0.00245222433600776,10.36538139221
"5438","ConjugateNormal",2,32,"ApproxRejection","IS",-1,1,0.0256041350654051,0.00346507791886727,7.38919460540588
"5439","ConjugateNormal",2,32,"ApproxRejection","IS",0,0.5,-0.0253905568741024,0.0024687348740116,10.2848455463521
"5440","ConjugateNormal",2,32,"ApproxRejection","IS",0,1,-0.0255989724680583,0.00349240351837283,7.32990112207459
"5441","ConjugateNormal",2,32,"ApproxRejection","MCMC",-1,0.5,0.0252493112448256,0.00354763439622473,7.11722472634018
"5442","ConjugateNormal",2,32,"ApproxRejection","MCMC",-1,1,0.0252493112448256,0.00354763439622473,7.11722472634018
"5443","ConjugateNormal",2,32,"ApproxRejection","MCMC",0,0.5,-0.0255515754642906,0.00362046460877414,7.05754046106865
"5444","ConjugateNormal",2,32,"ApproxRejection","MCMC",0,1,-0.0255515754642906,0.00362046460877414,7.05754046106865
"5445","ConjugateNormal",2,32,"ApproxRejection","OFF",-1,0.5,0.0252231221006701,0.00853013515238983,2.95694284440541
"5446","ConjugateNormal",2,32,"ApproxRejection","OFF",-1,1,0.0252231221006701,0.00853013515238983,2.95694284440541
"5447","ConjugateNormal",2,32,"ApproxRejection","OFF",0,0.5,-0.0262212555322748,0.00767926988199247,3.41455059337899
"5448","ConjugateNormal",2,32,"ApproxRejection","OFF",0,1,-0.0262212555322748,0.00767926988199247,3.41455059337899
"5449","ConjugateNormal",2,32,"Rejection","IS",-1,0.5,0.0254182405019793,0.00245222433600776,10.36538139221
"5450","ConjugateNormal",2,32,"Rejection","IS",-1,1,0.0256041350654051,0.00346507791886727,7.38919460540588
"5451","ConjugateNormal",2,32,"Rejection","IS",0,0.5,-0.0252590070696001,0.00255990782484076,9.86715491256851
"5452","ConjugateNormal",2,32,"Rejection","IS",0,1,-0.0254727316477484,0.00362523114952761,7.02651240626897
"5453","ConjugateNormal",2,32,"Rejection","MCMC",-1,0.5,0.0252493112448256,0.00354763439622473,7.11722472634018
"5454","ConjugateNormal",2,32,"Rejection","MCMC",-1,1,0.0252493112448256,0.00354763439622473,7.11722472634018
"5455","ConjugateNormal",2,32,"Rejection","MCMC",0,0.5,-0.0253008147732891,0.00566138167492037,4.46901767555619
"5456","ConjugateNormal",2,32,"Rejection","MCMC",0,1,-0.0253008147732891,0.00566138167492037,4.46901767555619
"5457","ConjugateNormal",2,32,"Rejection","OFF",-1,0.5,0.0252231221006701,0.00853013515238983,2.95694284440541
"5458","ConjugateNormal",2,32,"Rejection","OFF",-1,1,0.0252231221006701,0.00853013515238983,2.95694284440541
"5459","ConjugateNormal",2,32,"Rejection","OFF",0,0.5,-0.031652475828662,0.0306510725613208,1.03267106771999
"5460","ConjugateNormal",2,32,"Rejection","OFF",0,1,-0.031652475828662,0.0306510725613208,1.03267106771999
"5461","ConjugateNormal",2,32,"SKL","IS",-1,0.5,0.00206600180300867,0.000386990511625536,5.33863684236215
"5462","ConjugateNormal",2,32,"SKL","IS",-1,1,0.00213867216188718,0.000565434316214336,3.78235296401162
"5463","ConjugateNormal",2,32,"SKL","IS",0,0.5,-0.00412562886006793,0.000791626647718001,5.21158411223367
"5464","ConjugateNormal",2,32,"SKL","IS",0,1,-0.0042563471538533,0.00114813406372023,3.7071865458479
"5465","ConjugateNormal",2,32,"SKL","MCMC",-1,0.5,0.00133025696921372,0.00280648411852451,0.473994119700592
"5466","ConjugateNormal",2,32,"SKL","MCMC",-1,1,0.00133025696921372,0.00280648411852451,0.473994119700592
"5467","ConjugateNormal",2,32,"SKL","MCMC",0,0.5,-0.00345205926270044,0.00289115131831586,1.19400850478878
"5468","ConjugateNormal",2,32,"SKL","MCMC",0,1,-0.00345205926270044,0.00289115131831586,1.19400850478878
"5469","ConjugateNormal",2,32,"SKL","OFF",-1,0.5,-0.00029964379945867,0.0155841033500931,0.0192275290228282
"5470","ConjugateNormal",2,32,"SKL","OFF",-1,1,-0.00029964379945867,0.0155841033500931,0.0192275290228282
"5471","ConjugateNormal",2,32,"SKL","OFF",0,0.5,-0.00217933386538501,0.0154825517622859,0.140760638094146
"5472","ConjugateNormal",2,32,"SKL","OFF",0,1,-0.00217933386538501,0.015482551762286,0.140760638094146
"5473","ConjugateNormal",3,8,"ApproxRejection","IS",-1,0.5,0.112657249681251,0.0160245037252386,7.03031130404468
"5474","ConjugateNormal",3,8,"ApproxRejection","IS",-1,1,0.113034763741415,0.0138081036523293,8.18611784698962
"5475","ConjugateNormal",3,8,"ApproxRejection","IS",0,0.5,-0.109774070601918,0.0150713059552144,7.28364688024519
"5476","ConjugateNormal",3,8,"ApproxRejection","IS",0,1,-0.111980095336861,0.0132436410629648,8.45538585684021
"5477","ConjugateNormal",3,8,"ApproxRejection","MCMC",-1,0.5,0.114268518311352,0.0200097646008105,5.71063781063792
"5478","ConjugateNormal",3,8,"ApproxRejection","MCMC",-1,1,0.114268518311352,0.0200097646008105,5.71063781063792
"5479","ConjugateNormal",3,8,"ApproxRejection","MCMC",0,0.5,-0.110470300059064,0.020420761063603,5.40970533443833
"5480","ConjugateNormal",3,8,"ApproxRejection","MCMC",0,1,-0.110470300059064,0.020420761063603,5.40970533443833
"5481","ConjugateNormal",3,8,"ApproxRejection","OFF",-1,0.5,0.11207561453016,0.0315810889081738,3.54882046201873
"5482","ConjugateNormal",3,8,"ApproxRejection","OFF",-1,1,0.11207561453016,0.0315810889081738,3.54882046201873
"5483","ConjugateNormal",3,8,"ApproxRejection","OFF",0,0.5,-0.111592826089834,0.0394820894202847,2.82641642649493
"5484","ConjugateNormal",3,8,"ApproxRejection","OFF",0,1,-0.111592826089834,0.0394820894202847,2.82641642649493
"5485","ConjugateNormal",3,8,"Rejection","IS",-1,0.5,0.112657249681251,0.0160245037252386,7.03031130404468
"5486","ConjugateNormal",3,8,"Rejection","IS",-1,1,0.113034763741415,0.0138081036523293,8.18611784698962
"5487","ConjugateNormal",3,8,"Rejection","IS",0,0.5,-0.094589347420342,0.0168748443128099,5.60534637635371
"5488","ConjugateNormal",3,8,"Rejection","IS",0,1,-0.106198077553762,0.0202048908975067,5.25605795608958
"5489","ConjugateNormal",3,8,"Rejection","MCMC",-1,0.5,0.114268518311352,0.0200097646008105,5.71063781063792
"5490","ConjugateNormal",3,8,"Rejection","MCMC",-1,1,0.114268518311352,0.0200097646008105,5.71063781063792
"5491","ConjugateNormal",3,8,"Rejection","MCMC",0,0.5,-0.101194565603598,0.0965959461478962,1.04760675410396
"5492","ConjugateNormal",3,8,"Rejection","MCMC",0,1,-0.101194565603598,0.0965959461478962,1.04760675410396
"5493","ConjugateNormal",3,8,"Rejection","OFF",-1,0.5,0.11207561453016,0.0315810889081738,3.54882046201873
"5494","ConjugateNormal",3,8,"Rejection","OFF",-1,1,0.11207561453016,0.0315810889081738,3.54882046201873
"5495","ConjugateNormal",3,8,"Rejection","OFF",0,0.5,-0.115707794369409,0.227707846777466,0.508141445307713
"5496","ConjugateNormal",3,8,"Rejection","OFF",0,1,-0.115707794369409,0.227707846777466,0.508141445307713
"5497","ConjugateNormal",3,8,"SKL","IS",-1,0.5,0.0412790962909608,0.0126620654904231,3.26006024231845
"5498","ConjugateNormal",3,8,"SKL","IS",-1,1,0.0413822603139118,0.00986643142876997,4.19424800270171
"5499","ConjugateNormal",3,8,"SKL","IS",0,0.5,-0.0809217865333165,0.0332728497853748,2.43206659649832
"5500","ConjugateNormal",3,8,"SKL","IS",0,1,-0.0799582920039705,0.0199668147255864,4.00455922002963
"5501","ConjugateNormal",3,8,"SKL","MCMC",-1,0.5,0.0435485501923281,0.0291627321228148,1.49329459287043
"5502","ConjugateNormal",3,8,"SKL","MCMC",-1,1,0.0435485501923281,0.0291627321228148,1.49329459287043
"5503","ConjugateNormal",3,8,"SKL","MCMC",0,0.5,-0.0793829970912,0.0465218376561159,1.70635987507609
"5504","ConjugateNormal",3,8,"SKL","MCMC",0,1,-0.0793829970912,0.0465218376561159,1.70635987507609
"5505","ConjugateNormal",3,8,"SKL","OFF",-1,0.5,0.032752063959475,0.0614393329772309,0.533079745048872
"5506","ConjugateNormal",3,8,"SKL","OFF",-1,1,0.032752063959475,0.0614393329772309,0.533079745048872
"5507","ConjugateNormal",3,8,"SKL","OFF",0,0.5,-0.0758478769740733,0.0931467145787424,0.814283974664019
"5508","ConjugateNormal",3,8,"SKL","OFF",0,1,-0.0758478769740733,0.0931467145787424,0.814283974664019
"5509","ConjugateNormal",3,16,"ApproxRejection","IS",-1,0.5,0.0509175961165948,0.00444463238264182,11.4559746978062
"5510","ConjugateNormal",3,16,"ApproxRejection","IS",-1,1,0.0509642712303786,0.00688506958131559,7.40214323594975
"5511","ConjugateNormal",3,16,"ApproxRejection","IS",0,0.5,-0.0507310625432553,0.00442662994960532,11.4604254525
"5512","ConjugateNormal",3,16,"ApproxRejection","IS",0,1,-0.0510022651474021,0.00686122302450222,7.43340727524336
"5513","ConjugateNormal",3,16,"ApproxRejection","MCMC",-1,0.5,0.0497811771750352,0.00807044719664739,6.16832945709814
"5514","ConjugateNormal",3,16,"ApproxRejection","MCMC",-1,1,0.0497811771750352,0.00807044719664739,6.16832945709814
"5515","ConjugateNormal",3,16,"ApproxRejection","MCMC",0,0.5,-0.0512778848109592,0.00830208602844422,6.17650607754164
"5516","ConjugateNormal",3,16,"ApproxRejection","MCMC",0,1,-0.0512778848109592,0.00830208602844422,6.17650607754164
"5517","ConjugateNormal",3,16,"ApproxRejection","OFF",-1,0.5,0.051872111895549,0.0175412795419992,2.95714527388673
"5518","ConjugateNormal",3,16,"ApproxRejection","OFF",-1,1,0.051872111895549,0.0175412795419992,2.95714527388673
"5519","ConjugateNormal",3,16,"ApproxRejection","OFF",0,0.5,-0.0481642993644248,0.0163899210561285,2.93865352978104
"5520","ConjugateNormal",3,16,"ApproxRejection","OFF",0,1,-0.0481642993644248,0.0163899210561285,2.93865352978104
"5521","ConjugateNormal",3,16,"Rejection","IS",-1,0.5,0.0509175961165948,0.00444463238264182,11.4559746978062
"5522","ConjugateNormal",3,16,"Rejection","IS",-1,1,0.0509642712303786,0.00688506958131559,7.40214323594975
"5523","ConjugateNormal",3,16,"Rejection","IS",0,0.5,-0.0497574876088304,0.00483346641933747,10.2943691529051
"5524","ConjugateNormal",3,16,"Rejection","IS",0,1,-0.0508281731487575,0.00754658093315798,6.73525846988931
"5525","ConjugateNormal",3,16,"Rejection","MCMC",-1,0.5,0.0497811771750352,0.00807044719664739,6.16832945709814
"5526","ConjugateNormal",3,16,"Rejection","MCMC",-1,1,0.0497811771750352,0.00807044719664739,6.16832945709814
"5527","ConjugateNormal",3,16,"Rejection","MCMC",0,0.5,-0.0533379259684022,0.0247260051520132,2.15715905745734
"5528","ConjugateNormal",3,16,"Rejection","MCMC",0,1,-0.0533379259684022,0.0247260051520132,2.15715905745734
"5529","ConjugateNormal",3,16,"Rejection","OFF",-1,0.5,0.051872111895549,0.0175412795419992,2.95714527388673
"5530","ConjugateNormal",3,16,"Rejection","OFF",-1,1,0.051872111895549,0.0175412795419992,2.95714527388673
"5531","ConjugateNormal",3,16,"Rejection","OFF",0,0.5,-0.0419120132744527,0.0892784140416056,0.469452932429118
"5532","ConjugateNormal",3,16,"Rejection","OFF",0,1,-0.0419120132744527,0.0892784140416056,0.469452932429118
"5533","ConjugateNormal",3,16,"SKL","IS",-1,0.5,0.00825976553145175,0.00141830048534101,5.8237063420773
"5534","ConjugateNormal",3,16,"SKL","IS",-1,1,0.00842820339769314,0.00223976948268501,3.76297804878987
"5535","ConjugateNormal",3,16,"SKL","IS",0,0.5,-0.0164934422472946,0.00300647589554845,5.48597188878704
"5536","ConjugateNormal",3,16,"SKL","IS",0,1,-0.0168435569192642,0.00455820642584828,3.69521591294094
"5537","ConjugateNormal",3,16,"SKL","MCMC",-1,0.5,0.00569490051432039,0.00829875990096819,0.686235122148308
"5538","ConjugateNormal",3,16,"SKL","MCMC",-1,1,0.00569490051432039,0.00829875990096819,0.686235122148308
"5539","ConjugateNormal",3,16,"SKL","MCMC",0,0.5,-0.0144663350511472,0.00996476460778895,1.45174879894701
"5540","ConjugateNormal",3,16,"SKL","MCMC",0,1,-0.0144663350511472,0.00996476460778895,1.45174879894701
"5541","ConjugateNormal",3,16,"SKL","OFF",-1,0.5,0.00707587904650693,0.0336091916912371,0.210534044124358
"5542","ConjugateNormal",3,16,"SKL","OFF",-1,1,0.00707587904650693,0.0336091916912371,0.210534044124358
"5543","ConjugateNormal",3,16,"SKL","OFF",0,0.5,-0.0148746596045357,0.0393738159865724,0.377780492741886
"5544","ConjugateNormal",3,16,"SKL","OFF",0,1,-0.0148746596045357,0.0393738159865724,0.377780492741886
"5545","ConjugateNormal",3,32,"ApproxRejection","IS",-1,0.5,0.0256378733446766,0.00232768225957031,11.0143355001594
"5546","ConjugateNormal",3,32,"ApproxRejection","IS",-1,1,0.0255109888839247,0.00313567333300227,8.13572913205822
"5547","ConjugateNormal",3,32,"ApproxRejection","IS",0,0.5,-0.0256105044722425,0.00234089229134218,10.9404881920297
"5548","ConjugateNormal",3,32,"ApproxRejection","IS",0,1,-0.0255261434653266,0.00315118028696776,8.10050239616384
"5549","ConjugateNormal",3,32,"ApproxRejection","MCMC",-1,0.5,0.0254335094919692,0.00345936132916005,7.35208238514495
"5550","ConjugateNormal",3,32,"ApproxRejection","MCMC",-1,1,0.0254335094919692,0.00345936132916005,7.35208238514495
"5551","ConjugateNormal",3,32,"ApproxRejection","MCMC",0,0.5,-0.0250003512916559,0.00330633103257453,7.56135760314022
"5552","ConjugateNormal",3,32,"ApproxRejection","MCMC",0,1,-0.0250003512916559,0.00330633103257453,7.56135760314022
"5553","ConjugateNormal",3,32,"ApproxRejection","OFF",-1,0.5,0.0273004961600854,0.00915098932586784,2.98333821490894
"5554","ConjugateNormal",3,32,"ApproxRejection","OFF",-1,1,0.0273004961600854,0.00915098932586784,2.98333821490895
"5555","ConjugateNormal",3,32,"ApproxRejection","OFF",0,0.5,-0.023572061046675,0.0073290505372606,3.21625030784486
"5556","ConjugateNormal",3,32,"ApproxRejection","OFF",0,1,-0.023572061046675,0.0073290505372606,3.21625030784486
"5557","ConjugateNormal",3,32,"Rejection","IS",-1,0.5,0.0256378733446766,0.00232768225957031,11.0143355001594
"5558","ConjugateNormal",3,32,"Rejection","IS",-1,1,0.0255109888839247,0.00313567333300227,8.13572913205822
"5559","ConjugateNormal",3,32,"Rejection","IS",0,0.5,-0.0254385023172613,0.00246285846611622,10.3288526999184
"5560","ConjugateNormal",3,32,"Rejection","IS",0,1,-0.0254616197787914,0.0033183543107244,7.67296599296327
"5561","ConjugateNormal",3,32,"Rejection","MCMC",-1,0.5,0.0254335094919692,0.00345936132916005,7.35208238514495
"5562","ConjugateNormal",3,32,"Rejection","MCMC",-1,1,0.0254335094919692,0.00345936132916005,7.35208238514495
"5563","ConjugateNormal",3,32,"Rejection","MCMC",0,0.5,-0.0220583450150969,0.00865432697586923,2.5488226960458
"5564","ConjugateNormal",3,32,"Rejection","MCMC",0,1,-0.0220583450150969,0.00865432697586923,2.5488226960458
"5565","ConjugateNormal",3,32,"Rejection","OFF",-1,0.5,0.0273004961600854,0.00915098932586784,2.98333821490894
"5566","ConjugateNormal",3,32,"Rejection","OFF",-1,1,0.0273004961600854,0.00915098932586784,2.98333821490894
"5567","ConjugateNormal",3,32,"Rejection","OFF",0,0.5,-0.0180801972822503,0.0461290931674257,0.391947815159258
"5568","ConjugateNormal",3,32,"Rejection","OFF",0,1,-0.0180801972822503,0.0461290931674257,0.391947815159258
"5569","ConjugateNormal",3,32,"SKL","IS",-1,0.5,0.00209262965304263,0.000371330995219628,5.63548338270261
"5570","ConjugateNormal",3,32,"SKL","IS",-1,1,0.0021036643171502,0.000494274373261848,4.25606592400808
"5571","ConjugateNormal",3,32,"SKL","IS",0,0.5,-0.00417983825833961,0.000769060044573398,5.43499599001817
"5572","ConjugateNormal",3,32,"SKL","IS",0,1,-0.00419878519275182,0.00100165036930722,4.19186706400943
"5573","ConjugateNormal",3,32,"SKL","MCMC",-1,0.5,0.00187138664887283,0.00335425998602842,0.557913416571095
"5574","ConjugateNormal",3,32,"SKL","MCMC",-1,1,0.00187138664887283,0.00335425998602842,0.557913416571095
"5575","ConjugateNormal",3,32,"SKL","MCMC",0,0.5,-0.0037595092128713,0.00309495306324656,1.21472252924173
"5576","ConjugateNormal",3,32,"SKL","MCMC",0,1,-0.0037595092128713,0.00309495306324656,1.21472252924173
"5577","ConjugateNormal",3,32,"SKL","OFF",-1,0.5,0.00420162260612305,0.0179702655909962,0.233809711094544
"5578","ConjugateNormal",3,32,"SKL","OFF",-1,1,0.00420162260612305,0.0179702655909962,0.233809711094544
"5579","ConjugateNormal",3,32,"SKL","OFF",0,0.5,-0.00524519606737412,0.0186759774763917,0.280852559069776
"5580","ConjugateNormal",3,32,"SKL","OFF",0,1,-0.00524519606737412,0.0186759774763917,0.280852559069776
"5581","ConjugateNormal",4,8,"ApproxRejection","IS",-1,0.5,0.112420619737663,0.0135504330797114,8.29645953574627
"5582","ConjugateNormal",4,8,"ApproxRejection","IS",-1,1,0.110420482718305,0.0154592682894288,7.14267199785977
"5583","ConjugateNormal",4,8,"ApproxRejection","IS",0,0.5,-0.108970531943167,0.0126208938216103,8.63413744568398
"5584","ConjugateNormal",4,8,"ApproxRejection","IS",0,1,-0.10901785329814,0.0147371204239757,7.39750033668587
"5585","ConjugateNormal",4,8,"ApproxRejection","MCMC",-1,0.5,0.112134936060416,0.0195507147975289,5.73559264823346
"5586","ConjugateNormal",4,8,"ApproxRejection","MCMC",-1,1,0.112134936060416,0.0195507147975289,5.73559264823346
"5587","ConjugateNormal",4,8,"ApproxRejection","MCMC",0,0.5,-0.107830997204693,0.0206760858466969,5.21525195843196
"5588","ConjugateNormal",4,8,"ApproxRejection","MCMC",0,1,-0.107830997204693,0.0206760858466969,5.21525195843196
"5589","ConjugateNormal",4,8,"ApproxRejection","OFF",-1,0.5,0.118616707009047,0.0367184271313875,3.23044085152688
"5590","ConjugateNormal",4,8,"ApproxRejection","OFF",-1,1,0.118616707009047,0.0367184271313875,3.23044085152688
"5591","ConjugateNormal",4,8,"ApproxRejection","OFF",0,0.5,-0.0997615833093045,0.0392122164797834,2.54414547978277
"5592","ConjugateNormal",4,8,"ApproxRejection","OFF",0,1,-0.0997615833093045,0.0392122164797834,2.54414547978277
"5593","ConjugateNormal",4,8,"Rejection","IS",-1,0.5,0.112420619737663,0.0135504330797114,8.29645953574627
"5594","ConjugateNormal",4,8,"Rejection","IS",-1,1,0.110420482718305,0.0154592682894288,7.14267199785977
"5595","ConjugateNormal",4,8,"Rejection","IS",0,0.5,-0.0838972667889634,0.0190684126161966,4.39980340669267
"5596","ConjugateNormal",4,8,"Rejection","IS",0,1,-0.0981250335722535,0.0221760674440855,4.42481670024068
"5597","ConjugateNormal",4,8,"Rejection","MCMC",-1,0.5,0.112134936060416,0.0195507147975289,5.73559264823346
"5598","ConjugateNormal",4,8,"Rejection","MCMC",-1,1,0.112134936060416,0.0195507147975289,5.73559264823346
"5599","ConjugateNormal",4,8,"Rejection","MCMC",0,0.5,-0.0953991107022687,0.136831497362752,0.697201393984293
"5600","ConjugateNormal",4,8,"Rejection","MCMC",0,1,-0.0953991107022687,0.136831497362752,0.697201393984293
"5601","ConjugateNormal",4,8,"Rejection","OFF",-1,0.5,0.118616707009047,0.0367184271313875,3.23044085152688
"5602","ConjugateNormal",4,8,"Rejection","OFF",-1,1,0.118616707009047,0.0367184271313875,3.23044085152688
"5603","ConjugateNormal",4,8,"Rejection","OFF",0,0.5,-0.0625233256478818,0.309880603010318,0.201765857690034
"5604","ConjugateNormal",4,8,"Rejection","OFF",0,1,-0.0625233256478818,0.309880603010318,0.201765857690034
"5605","ConjugateNormal",4,8,"SKL","IS",-1,0.5,0.0407636701785416,0.0101761309029324,4.00581228439141
"5606","ConjugateNormal",4,8,"SKL","IS",-1,1,0.0400905062639156,0.0107663113138087,3.72369933354017
